order_id	product_id	customer_id	price	quantity	discount_amount	tax_amount	order_total	shipping_date	order_date	checkout_started_at	payment_method_entered_at	payment_attempted_at	payment_authorized_at	payment_captured_at	payment_stage	payment_status	payment_method	payment_attempts	requires_3ds_authentication	authentication_success	gateway_response	decline_reason	fraud_score	fraud_flag	transaction_fee	net_revenue	checkout_device	traffic_source	customer_segment	region	merchant_industry	currency
4023626326	431332	20146942	555.5	1	27.78	15.41	543.13	7/8/2024	7/7/2024	7/7/2024 5:21	7/7/2024 5:23	7/7/2024 5:31	7/7/2024 5:33	7/7/2024 5:46	payment_captured	Paid	Digital Wallet	1	0	0	approved	None	23.7	0	14.42	528.71	Desktop	Email Campaign	SMB	West	Professional Services	USD
7127407609	301407	96677668	245.44	1	0	8.05	253.49		10/15/2024	10/15/2024 16:50					checkout_started	Abandoned	Wire	1	0		customer_abandoned	Session timeout	38.2	0	0	0	Desktop	Organic Search	SMB	Southeast	Retail	USD
3191605646	337032	71255217	125.26	1	0	4.84	130.1	8/27/2024	8/26/2024	8/26/2024 1:47	8/26/2024 1:54	8/26/2024 1:50	8/26/2024 2:02	8/26/2024 2:03	payment_captured	Paid	Card	1	0	1	approved	None	7.8	0	4.07	126.03	Mobile	Direct	Mid-Market	Southwest	SaaS	USD
5134586760	197097	38771549	205.57	1	0	17.43	223	3/4/2025	3/4/2025	3/4/2025 19:57	3/4/2025 20:07	3/4/2025 19:59	3/4/2025 20:00	3/4/2025 20:03	payment_captured	Refunded	Card	1	1	1	refunded	None	15	0	6.77	216.23	Desktop	Referral	SMB	Southeast	Professional Services	USD
1183602363	197097	23789956	212.89	1	21.29	3.18	194.78		3/22/2025	3/22/2025 18:38	3/22/2025 18:39	3/22/2025 18:41			payment_attempted	Failed	ACH	1	1	1	suspected_fraud	Processor timeout	32.7	0	0	0	Mobile	Partner Marketplace	SMB	West	Wholesale	USD
7748520585	605001	50986377	174.02	1	0	15.43	189.45	12/10/2024	12/7/2024	12/7/2024 3:20	12/7/2024 3:21	12/7/2024 3:40	12/7/2024 3:42	12/7/2024 3:33	payment_captured	Paid	Card	1	0	1	approved	None	12.2	0	5.79	183.66	Desktop	Organic Search	SMB	Northeast	SaaS	USD
7071766063	431332	66795411	402.99	2	0	1.16	807.14		10/25/2024	10/25/2024 6:29	10/25/2024 6:32				payment_method_entered	Abandoned	ACH	1	0		customer_abandoned	Session timeout	14.6	0	0	0	Mobile	Referral	SMB	West	Professional Services	USD
8342499708	164295	59667647	191.66	1	0	12.83	204.49	2/6/2025	2/5/2025	2/5/2025 21:53	2/5/2025 22:00	2/5/2025 22:04	2/5/2025 21:57	2/5/2025 22:11	payment_captured	Paid	Card	1	0	1	approved	None	9.1	0	6.23	198.26	Mobile	Email Campaign	Startup	West	Wholesale	USD
8814555455	671127	13962376	109.07	1	0	0.9	109.97		12/20/2024	12/20/2024 15:38	12/20/2024 15:45				payment_method_entered	Abandoned	Digital Wallet	1	1		customer_abandoned	Session timeout	18.8	0	0	0	Tablet	Partner Marketplace	Enterprise	Midwest	Nonprofit	USD
5684143330	824839	60110949	257.21	1	0	7.04	264.25		11/21/2024	11/21/2024 6:18	11/21/2024 6:24	11/21/2024 6:31			payment_attempted	Failed	ACH	3	1	1	bank_rejected	Expired card	31.4	0	0	0	Tablet	Paid Search	SMB	Midwest	Healthcare	USD
2366353474	596794	24325032	233.42	1	0	13.52	246.94	8/28/2024	8/28/2024	8/28/2024 1:52	8/28/2024 1:55	8/28/2024 2:01	8/28/2024 2:15	8/28/2024 2:03	payment_captured	Paid	Card	1	1	1	approved	None	17.8	0	7.46	239.48	Mobile	Partner Marketplace	Enterprise	Southeast	Retail	USD
7724639059	836810	28529723	69.84	1	0	1.29	71.13	11/26/2024	11/26/2024	11/26/2024 8:05	11/26/2024 8:06	11/26/2024 8:17	11/26/2024 8:24	11/26/2024 8:12	payment_captured	Refunded	Card	1	1	0	refunded	None	8.3	0	2.36	68.77	Mobile	Referral	Mid-Market	Midwest	SaaS	CAD
3112026189	605001	69895429	143.57	1	14.36	1.91	131.12		2/11/2025	2/11/2025 4:48					checkout_started	Abandoned	Card	1	1		customer_abandoned	Customer abandoned checkout	32.2	0	0	0	Mobile	Paid Search	SMB	Southeast	Retail	USD
2210709079	671127	55961148	113.81	1	0	3.5	117.31	6/11/2024	6/7/2024	6/7/2024 3:58	6/7/2024 4:00	6/7/2024 4:08	6/7/2024 4:14	6/7/2024 4:06	payment_captured	Paid	ACH	4	0	1	approved	None	16.3	0	1.04	116.27	Desktop	Referral	Startup	West	Retail	USD
4724904907	122870	24280258	88.58	1	0	5.5	94.08	4/29/2024	4/28/2024	4/28/2024 19:03	4/28/2024 19:13	4/28/2024 19:19	4/28/2024 19:23	4/28/2024 19:18	payment_captured	Paid	Digital Wallet	1	0	1	approved	None	33.5	0	2.75	91.33	Desktop	Paid Search	Startup	Southwest	Restaurants	CAD
4702629398	197097	57196693	203.54	1	20.35	2.46	185.65	5/3/2024	5/2/2024	5/2/2024 14:36	5/2/2024 14:39	5/2/2024 14:40	5/2/2024 14:57	5/2/2024 15:01	payment_captured	Paid	Card	1	1	1	approved	None	39.4	0	5.68	179.97	Mobile	Paid Search	Mid-Market	Midwest	SaaS	USD
7228403535	585167	79844618	83.4	1	0	3.06	86.46	11/24/2024	11/23/2024	11/23/2024 16:13	11/23/2024 16:24	11/23/2024 16:16	11/23/2024 16:22	11/23/2024 16:37	payment_captured	Paid	Card	2	1	1	approved	None	9.6	0	2.81	83.65	Mobile	Organic Search	Startup	Northeast	Professional Services	USD
5686073183	164295	47454258	208.83	1	0	11.48	220.31		10/19/2024	10/19/2024 8:25	10/19/2024 8:31				payment_method_entered	Abandoned	Digital Wallet	1	1		customer_abandoned	None	1.7	0	0	0	Mobile	Email Campaign	SMB	West	SaaS	USD
1136045478	836810	14377544	70.34	1	3.52	5.13	71.95		1/18/2025	1/18/2025 11:53					checkout_started	Abandoned	Card	2	0		customer_abandoned	Customer abandoned checkout	30.5	0	0	0	Tablet	Direct	SMB	West	Professional Services	USD
3317950850	596794	42697280	242.43	2	0	37.16	522.02	3/9/2024	3/6/2024	3/6/2024 11:36	3/6/2024 11:43	3/6/2024 11:48	3/6/2024 11:40	3/6/2024 11:43	payment_captured	Paid	Digital Wallet	1	0	1	approved	None	1.2	0	13.87	508.15	Desktop	Direct	Mid-Market	West	Restaurants	USD
9643529001	671127	79219761	136.17	1	0	10.69	146.86	4/19/2025	4/16/2025	4/16/2025 0:12	4/16/2025 0:13	4/16/2025 0:18	4/16/2025 0:24	4/16/2025 0:42	payment_captured	Chargeback	Card	3	0	1	chargeback_won	None	23.3	1	4.56	142.3	Mobile	Partner Marketplace	SMB	Midwest	Restaurants	USD
9292066042	337032	88827010	168.97	1	0	6.09	175.06	4/2/2024	4/2/2024	4/2/2024 2:02	4/2/2024 2:05	4/2/2024 2:19	4/2/2024 2:14	4/2/2024 2:06	payment_captured	Paid	Digital Wallet	3	0	1	approved	None	10.5	0	4.85	170.21	Desktop	Referral	Startup	Northeast	Retail	USD
5262291547	197097	92600278	234.78	2	0	14.27	483.83	5/23/2024	5/22/2024	5/22/2024 2:41	5/22/2024 2:50	5/22/2024 2:58	5/22/2024 2:44	5/22/2024 3:09	payment_captured	Paid	Bank Transfer	5	0	1	approved	None	19.1	0	5.91	477.92	Desktop	Organic Search	SMB	Midwest	SaaS	USD
9234952410	337032	79595066	146.32	2	29.26	4.81	268.19		3/25/2024	3/25/2024 8:57	3/25/2024 9:05				payment_method_entered	Abandoned	BNPL	1	0		session_timeout	Customer abandoned checkout	30.3	0	0	0	Mobile	Paid Search	SMB	West	Retail	GBP
4592272114	824839	88522651	215.32	1	0	12.11	227.43		6/24/2024	6/24/2024 3:36	6/24/2024 3:47				payment_method_entered	Abandoned	Card	1	0		customer_abandoned	None	0.7	0	0	0	Desktop	Email Campaign	SMB	Northeast	Retail	USD
8852825267	122870	55319084	89.53	1	0	2.29	91.82	9/29/2024	9/26/2024	9/26/2024 5:34	9/26/2024 5:46	9/26/2024 5:38	9/26/2024 5:52	9/26/2024 5:56	payment_captured	Paid	Bank Transfer	1	0	1	approved	None	0.5	0	1.2	90.62	Desktop	Email Campaign	Startup	Northeast	Retail	USD
8714287395	431332	57677961	463.41	1	0	34.42	497.83		2/3/2024	2/3/2024 21:09	2/3/2024 21:11				payment_method_entered	Abandoned	Card	1	0		customer_abandoned	Customer abandoned checkout	12.8	0	0	0	Mobile	Email Campaign	Enterprise	Southwest	SaaS	USD
5565489802	605001	25460388	201.14	1	0	12.59	213.73		10/1/2024	10/1/2024 23:38	10/1/2024 23:46	10/1/2024 23:58			payment_attempted	Failed	Card	5	0	1	card_declined	Expired card	36.5	0	0	0	Desktop	Paid Search	SMB	Midwest	Retail	USD
5112586602	671127	38894469	145.4	1	0	8.26	153.66	11/14/2024	11/11/2024	11/11/2024 17:58	11/11/2024 18:01	11/11/2024 18:10	11/11/2024 18:16	11/11/2024 18:12	payment_captured	Paid	BNPL	1	0	1	approved	None	20.8	0	7.21	146.45	Desktop	Referral	SMB	Southeast	Professional Services	USD
9974346119	301407	79949676	223.86	1	0	8.95	232.81	2/20/2024	2/20/2024	2/20/2024 22:13	2/20/2024 22:14	2/20/2024 22:16	2/20/2024 22:22	2/20/2024 22:18	payment_captured	Paid	Card	1	1	0	approved	None	35.3	1	7.05	225.76	Mobile	Organic Search	SMB	Southwest	Restaurants	USD
1309901227	224955	50983895	355.18	1	35.52	18.37	338.03	8/23/2024	8/23/2024	8/23/2024 5:16	8/23/2024 5:28	8/23/2024 5:28	8/23/2024 5:33	8/23/2024 5:32	payment_captured	Paid	Card	1	1	1	approved	None	20.9	0	10.1	327.93	Tablet	Organic Search	SMB	Northeast	Wholesale	USD
8485234772	671127	47761671	129.68	1	12.97	8.95	125.66	2/29/2024	2/22/2024	2/22/2024 4:18	2/22/2024 4:26	2/22/2024 4:20	2/22/2024 4:38	2/22/2024 4:26	payment_captured	Paid	Card	1	0	1	approved	None	9.1	0	3.94	121.72	Desktop	Direct	Enterprise	Midwest	Restaurants	USD
6176799799	605001	91537092	191.46	1	0	2.01	193.47	8/25/2024	8/25/2024	8/25/2024 22:18	8/25/2024 22:22	8/25/2024 22:36	8/25/2024 22:32	8/25/2024 22:24	payment_captured	Paid	Card	2	1	0	approved	None	19.7	0	5.91	187.56	Mobile	Organic Search	Startup	Northeast	Restaurants	USD
6992591496	671127	60756005	157.72	1	31.54	6.77	132.95	4/28/2025	4/28/2025	4/28/2025 17:30	4/28/2025 17:33	4/28/2025 17:46	4/28/2025 17:45	4/28/2025 17:58	payment_captured	Paid	ACH	1	0	1	approved	None	20.8	0	1.16	131.79	Mobile	Organic Search	SMB	Northeast	Retail	USD
4467681651	596794	34236973	160.9	1	0	12.59	173.49	8/25/2024	8/24/2024	8/24/2024 1:26	8/24/2024 1:38	8/24/2024 1:31	8/24/2024 1:37	8/24/2024 1:38	payment_captured	Paid	Digital Wallet	1	0	1	approved	None	3.1	0	4.81	168.68	Mobile	Social	Enterprise	West	Retail	USD
2931371819	836810	44762655	84.75	1	0	4.97	89.72		4/3/2025	4/3/2025 19:53					checkout_started	Abandoned	Card	4	0		customer_abandoned	Customer abandoned checkout	10.6	0	0	0	Mobile	Organic Search	SMB	Northeast	Restaurants	USD
9643646719	197097	15122884	224.69	2	0	18.21	467.59	5/28/2024	5/28/2024	5/28/2024 3:56	5/28/2024 4:05	5/28/2024 4:04	5/28/2024 4:20	5/28/2024 4:17	payment_captured	Paid	Card	1	0	1	approved	None	3.3	0	13.86	453.73	Mobile	Referral	Enterprise	Northeast	Professional Services	USD
8200835383	337032	87322806	135.17	1	0	6.09	141.26		3/19/2025	3/19/2025 23:29	3/19/2025 23:35	3/19/2025 23:43			payment_attempted	Failed	Card	1	1	0	bank_rejected	Expired card	24.3	0	0	0	Mobile	Paid Search	SMB	Midwest	SaaS	USD
2169332313	431332	63654332	381.6	1	0	28.07	409.67		3/30/2024	3/30/2024 12:40	3/30/2024 12:45	3/30/2024 12:52			payment_attempted	Failed	Card	3	1	1	bank_rejected	Suspected fraud	24.5	0	0	0	Desktop	Direct	Mid-Market	Northeast	Education	USD
9284635562	671127	24683814	111.23	1	0	4.52	115.75		7/25/2024	7/25/2024 20:50	7/25/2024 20:56	7/25/2024 20:54	7/25/2024 20:53		payment_authorized	Pending	ACH	2	0	1	manual_review	None	12.2	0	0	0	Desktop	Referral	Mid-Market	Northeast	Healthcare	USD
2871136649	855544	90518623	81.84	1	4.09	3.86	81.61	8/7/2024	8/6/2024	8/6/2024 16:54	8/6/2024 17:00	8/6/2024 17:12	8/6/2024 17:07	8/6/2024 17:16	payment_captured	Paid	Digital Wallet	2	1	0	approved	None	16.8	0	2.42	79.19	Mobile	Paid Search	Mid-Market	International	Retail	USD
4637899945	197097	55258727	231.18	1	23.12	12.57	220.63	12/2/2024	11/28/2024	11/28/2024 12:26	11/28/2024 12:32	11/28/2024 12:30	11/28/2024 12:49	11/28/2024 12:50	payment_captured	Paid	Bank Transfer	3	1	1	approved	None	49.1	0	2.75	217.88	Mobile	Organic Search	Startup	Midwest	Retail	USD
6076235846	671127	65106454	122.09	1	12.21	5.39	115.27	2/9/2025	2/6/2025	2/6/2025 9:12	2/6/2025 9:14	2/6/2025 9:31	2/6/2025 9:15	2/6/2025 9:32	payment_captured	Paid	Bank Transfer	1	0	1	approved	None	43.3	0	1.48	113.79	Desktop	Email Campaign	SMB	Southeast	Wholesale	USD
8465276766	301407	92893272	197.31	1	0	7.26	204.57	9/9/2024	9/8/2024	9/8/2024 10:57	9/8/2024 11:08	9/8/2024 11:09	9/8/2024 11:19	9/8/2024 11:02	payment_captured	Paid	Wire	2	0	1	approved	None	19.2	0	3.17	201.4	Desktop	Email Campaign	SMB	West	Restaurants	USD
9992577021	164295	31798865	258.24	2	0	33.3	549.78	8/25/2024	8/25/2024	8/25/2024 16:11	8/25/2024 16:18	8/25/2024 16:18	8/25/2024 16:35	8/25/2024 16:19	payment_captured	Paid	Card	1	0	1	approved	None	10	0	16.24	533.54	Desktop	Referral	Mid-Market	Northeast	Professional Services	USD
2195937353	605001	61242890	184.64	1	0	7.93	192.57	4/12/2024	4/11/2024	4/11/2024 9:41	4/11/2024 9:49	4/11/2024 9:53	4/11/2024 9:59	4/11/2024 9:47	payment_captured	Paid	ACH	1	0	1	approved	None	9.7	0	1.64	190.93	Tablet	Referral	Startup	Southwest	Professional Services	USD
3191329459	189674	75315476	346.91	1	0	10.94	357.85		3/1/2025	3/1/2025 11:51	3/1/2025 12:01	3/1/2025 12:08			payment_attempted	Failed	Card	2	0	1	insufficient_funds	Suspected fraud	22.1	0	0	0	Mobile	Paid Search	Mid-Market	Northeast	Restaurants	USD
8142367200	122870	86318459	98.99	1	0	6.34	105.33		1/15/2024	1/15/2024 10:53	1/15/2024 11:03				payment_method_entered	Abandoned	ACH	1	1		customer_abandoned	None	3.9	0	0	0	Desktop	Social	Enterprise	West	Healthcare	USD
7892203721	301407	47939613	264.83	1	0	21.77	286.6		11/9/2024	11/9/2024 6:44					checkout_started	Abandoned	Card	1	0		customer_abandoned	Customer abandoned checkout	14	0	0	0	Tablet	Organic Search	SMB	Northeast	SaaS	USD
2502532024	301407	56211295	215.54	1	0	2.89	218.43	3/13/2025	3/13/2025	3/13/2025 4:12	3/13/2025 4:13	3/13/2025 4:30	3/13/2025 4:33	3/13/2025 4:29	payment_captured	Paid	Digital Wallet	2	0	1	approved	None	11.2	0	5.98	212.45	Mobile	Email Campaign	SMB	Southeast	Restaurants	USD
7733562129	671127	75091687	126.61	1	0	10.7	137.31		6/2/2024	6/2/2024 22:09	6/2/2024 22:12	6/2/2024 22:26			payment_attempted	Failed	Bank Transfer	1	0	1	suspected_fraud	Expired card	44.4	0	0	0	Desktop	Email Campaign	Mid-Market	Southeast	Retail	USD
3652599305	224955	67951027	329.3	1	0	9.78	339.08		4/29/2024	4/29/2024 9:47	4/29/2024 9:53	4/29/2024 10:00	4/29/2024 9:55		payment_authorized	Abandoned	Digital Wallet	1	0	1	customer_abandoned	Customer abandoned checkout	7	0	0	0	Desktop	Paid Search	SMB	Midwest	Wholesale	USD
4965829193	596794	70225724	158.32	1	0	8.18	166.5	1/9/2024	1/7/2024	1/7/2024 18:57	1/7/2024 19:04	1/7/2024 19:09	1/7/2024 19:16	1/7/2024 19:17	payment_captured	Refunded	Card	1	1	1	refunded	None	37.3	0	5.13	161.37	Mobile	Referral	SMB	Midwest	SaaS	USD
3531075076	596794	47763699	232.28	1	23.23	3.6	212.65	9/6/2024	9/5/2024	9/5/2024 16:50	9/5/2024 16:59	9/5/2024 16:52	9/5/2024 17:02	9/5/2024 17:10	payment_captured	Paid	Digital Wallet	1	0	1	approved	None	13.4	0	5.83	206.82	Mobile	Email Campaign	SMB	Northeast	Healthcare	USD
3390375543	224955	45972321	284.31	1	0	9.09	293.4	9/11/2024	9/11/2024	9/11/2024 9:27	9/11/2024 9:38	9/11/2024 9:31	9/11/2024 9:32	9/11/2024 9:33	payment_captured	Paid	Card	1	0	1	approved	None	13.9	0	8.81	284.59	Mobile	Referral	SMB	Northeast	SaaS	USD
8827816578	824839	56916064	271.58	2	0	9.22	552.38		6/4/2024	6/4/2024 0:59	6/4/2024 1:02				payment_method_entered	Abandoned	Digital Wallet	1	1		customer_abandoned	Customer abandoned checkout	1.5	0	0	0	Mobile	Email Campaign	SMB	Northeast	Retail	USD
8163794663	197097	45302728	222.81	1	0	17.28	240.09	11/1/2024	10/31/2024	10/31/2024 21:59	10/31/2024 22:06	10/31/2024 22:07	10/31/2024 22:11	10/31/2024 22:24	payment_captured	Paid	Card	1	0	1	approved	None	36.5	0	7.26	232.83	Mobile	Organic Search	Startup	International	Professional Services	USD
5148346175	431332	25847243	529.97	1	0	25.56	555.53		7/14/2024	7/14/2024 3:34					checkout_started	Abandoned	Card	1	0		customer_abandoned	Customer abandoned checkout	7.9	0	0	0	Desktop	Organic Search	Enterprise	Midwest	Travel	USD
4266868981	605001	56790199	205.39	2	0	18.35	429.13		8/30/2024	8/30/2024 11:56					checkout_started	Abandoned	Card	1	0		customer_abandoned	Customer abandoned checkout	7.6	0	0	0	Tablet	Email Campaign	Mid-Market	Southwest	SaaS	USD
6245139165	197097	45533279	210.96	1	0	14.05	225.01	1/25/2025	1/22/2025	1/22/2025 14:09	1/22/2025 14:20	1/22/2025 14:19	1/22/2025 14:12	1/22/2025 14:29	payment_captured	Paid	ACH	1	0	1	approved	None	4.1	0	1.9	223.11	Desktop	Email Campaign	Startup	Midwest	Education	USD
3070389216	431332	79611163	492.32	1	49.23	8.8	451.89	11/13/2024	11/11/2024	11/11/2024 19:37	11/11/2024 19:40	11/11/2024 19:49	11/11/2024 19:56	11/11/2024 20:03	payment_captured	Paid	BNPL	1	0	0	approved	None	19.2	0	20.64	431.25	Desktop	Referral	Mid-Market	Southeast	Wholesale	USD
1520263943	431332	85434542	371.78	1	0	13.76	385.54	12/26/2024	12/21/2024	12/21/2024 12:50	12/21/2024 12:59	12/21/2024 13:06	12/21/2024 12:54	12/21/2024 12:55	payment_captured	Paid	Wire	1	0	0	approved	None	16.2	0	5.88	379.66	Mobile	Paid Search	Startup	West	SaaS	USD
9119843854	605001	35486388	166.77	1	0	1.24	168.01		8/26/2024	8/26/2024 18:25	8/26/2024 18:30				payment_method_entered	Abandoned	Card	1	0		customer_abandoned	None	30.3	0	0	0	Mobile	Paid Search	Enterprise	Northeast	Wholesale	USD
1580120449	224955	80173504	425.57	1	42.56	24.48	407.49		10/17/2024	10/17/2024 7:17	10/17/2024 7:29	10/17/2024 7:30			payment_attempted	Failed	Card	1	0	1	card_declined	Expired card	16.3	0	0	0	Mobile	Organic Search	Mid-Market	International	SaaS	USD
1586723173	824839	34105325	271.31	1	0	7.54	278.85		10/21/2024	10/21/2024 13:30	10/21/2024 13:37	10/21/2024 13:33			payment_attempted	Failed	Card	2	0	1	processor_error	AVS mismatch	18.9	0	0	0	Mobile	Referral	Mid-Market	Northeast	Travel	USD
9078515614	596794	97457413	200.51	3	30.08	1.78	573.23	10/11/2024	10/11/2024	10/11/2024 12:36	10/11/2024 12:38	10/11/2024 12:44	10/11/2024 12:44	10/11/2024 12:51	payment_captured	Paid	Digital Wallet	1	0	1	approved	None	60.2	0	15.2	558.03	Desktop	Organic Search	SMB	Northeast	SaaS	USD
2864579350	431332	84929150	384.3	1	0	1.13	385.43	7/20/2024	7/20/2024	7/20/2024 3:45	7/20/2024 3:50	7/20/2024 3:53	7/20/2024 4:10	7/20/2024 4:12	payment_captured	Paid	Card	2	0	1	approved	None	21.4	0	11.48	373.95	Desktop	Direct	SMB	Northeast	Retail	USD
8424121795	824839	75982366	263.73	1	0	4.61	268.34	5/2/2024	5/2/2024	5/2/2024 19:01	5/2/2024 19:02	5/2/2024 19:20	5/2/2024 19:13	5/2/2024 19:18	payment_captured	Paid	Card	5	0	1	approved	None	22.9	0	8.08	260.26	Mobile	Organic Search	Startup	West	Professional Services	USD
4964745239	224955	20699864	390.59	1	0	4.96	395.55	4/19/2025	4/19/2025	4/19/2025 20:54	4/19/2025 21:00	4/19/2025 21:03	4/19/2025 21:11	4/19/2025 21:11	payment_captured	Refunded	Card	1	0	1	refunded	None	23	0	11.77	383.78	Mobile	Paid Search	Startup	Northeast	Retail	USD
9734290653	824839	82977535	258.26	1	0	17.37	275.63		1/2/2025	1/2/2025 16:16	1/2/2025 16:25	1/2/2025 16:29			payment_attempted	Failed	Bank Transfer	3	1	1	suspected_fraud	AVS mismatch	28.7	0	0	0	Tablet	Partner Marketplace	SMB	Midwest	SaaS	USD
4043976158	337032	53283969	168.36	2	0	18.73	355.45	4/7/2024	4/2/2024	4/2/2024 15:01	4/2/2024 15:02	4/2/2024 15:18	4/2/2024 15:20	4/2/2024 15:07	payment_captured	Paid	Digital Wallet	1	0	1	approved	None	53.8	0	9.54	345.91	Desktop	Referral	SMB	Northeast	Healthcare	USD
4567459519	855544	38781867	86.75	2	0	11.61	185.11	2/13/2025	2/9/2025	2/9/2025 3:42	2/9/2025 3:45	2/9/2025 3:58	2/9/2025 4:00	2/9/2025 4:10	payment_captured	Paid	BNPL	1	1	1	approved	None	28.7	0	8.63	176.48	Mobile	Paid Search	SMB	International	Wholesale	USD
6866712951	197097	72623597	252.64	1	0	12.5	265.14	6/2/2024	5/31/2024	5/31/2024 15:01	5/31/2024 15:10	5/31/2024 15:04	5/31/2024 15:24	5/31/2024 15:23	payment_captured	Paid	Card	1	0	1	approved	None	17.9	0	7.99	257.15	Tablet	Paid Search	Startup	Midwest	Travel	USD
7002772883	596794	87244664	192.89	1	0	13.02	205.91	3/20/2025	3/20/2025	3/20/2025 14:53	3/20/2025 15:00	3/20/2025 14:55	3/20/2025 15:12	3/20/2025 15:02	payment_captured	Paid	Card	1	1	1	approved	None	32.7	0	6.27	199.64	Mobile	Paid Search	SMB	Southeast	Restaurants	USD
3242435666	596794	75167435	181.81	1	0	8.51	190.32		9/12/2024	9/12/2024 5:56	9/12/2024 5:58				payment_method_entered	Abandoned	Card	1	0		customer_abandoned	Customer abandoned checkout	2.6	0	0	0	Desktop	Email Campaign	SMB	Northeast	SaaS	USD
7088702121	224955	77181485	368.83	1	0	3.82	372.65	6/18/2024	6/13/2024	6/13/2024 6:54	6/13/2024 6:56	6/13/2024 7:00	6/13/2024 7:19	6/13/2024 7:18	payment_captured	Paid	ACH	1	0	1	approved	None	10.6	0	3.08	369.57	Desktop	Organic Search	SMB	Southeast	Restaurants	USD
3192829862	596794	53193294	172.94	1	0	8.54	181.48	1/4/2025	12/31/2024	12/31/2024 1:19	12/31/2024 1:27	12/31/2024 1:39	12/31/2024 1:37	12/31/2024 1:40	payment_captured	Paid	Card	1	0	1	approved	None	13.3	0	5.56	175.92	Desktop	Social	SMB	Northeast	Restaurants	USD
3454032210	824839	47186781	216.94	1	10.85	11.31	217.4	3/21/2024	3/20/2024	3/20/2024 10:47	3/20/2024 10:55	3/20/2024 10:58	3/20/2024 11:03	3/20/2024 11:15	payment_captured	Paid	Bank Transfer	1	0	1	approved	None	19.3	1	2.71	214.69	Mobile	Partner Marketplace	Startup	Northeast	SaaS	USD
6927403113	605001	58716719	150.13	1	7.51	10.82	153.44		9/26/2024	9/26/2024 10:44	9/26/2024 10:50	9/26/2024 10:58			payment_attempted	Failed	Card	2	0	1	insufficient_funds	Expired card	15.1	0	0	0	Desktop	Paid Search	SMB	Northeast	Retail	USD
1414586132	301407	84448039	284.38	1	0	14.13	298.51	3/13/2025	3/10/2025	3/10/2025 20:29	3/10/2025 20:36	3/10/2025 20:31	3/10/2025 20:42	3/10/2025 20:37	payment_captured	Paid	ACH	3	1	1	approved	None	8.8	0	2.49	296.02	Mobile	Referral	Enterprise	Southeast	Travel	USD
7852289252	824839	46918435	253.3	1	50.66	2	204.64	3/5/2024	3/4/2024	3/4/2024 18:17	3/4/2024 18:29	3/4/2024 18:33	3/4/2024 18:20	3/4/2024 18:26	payment_captured	Paid	Card	1	0	1	approved	None	16.2	0	6.23	198.41	Mobile	Paid Search	SMB	Southeast	Restaurants	USD
2426603694	855544	96934760	99.7	1	14.96	3.4	88.14	4/5/2024	4/3/2024	4/3/2024 22:58	4/3/2024 23:01	4/3/2024 23:12	4/3/2024 23:17	4/3/2024 23:08	payment_captured	Paid	Card	3	0	1	approved	None	4.9	0	2.86	85.28	Mobile	Organic Search	Mid-Market	Southeast	Professional Services	USD
1830014838	824839	62716150	194.45	2	0	8.25	397.15	5/31/2024	5/30/2024	5/30/2024 19:00	5/30/2024 19:02	5/30/2024 19:15	5/30/2024 19:08	5/30/2024 19:21	payment_captured	Paid	Card	1	0	1	approved	None	8.8	0	11.82	385.33	Desktop	Paid Search	Mid-Market	International	Healthcare	USD
9825549759	122870	32114625	75.23	1	0	3.47	78.7	2/17/2024	2/13/2024	2/13/2024 12:44	2/13/2024 12:50	2/13/2024 12:53	2/13/2024 13:06	2/13/2024 13:00	payment_captured	Paid	ACH	1	0	1	approved	None	21	0	0.73	77.97	Desktop	Partner Marketplace	Mid-Market	Northeast	Restaurants	GBP
6353708784	301407	56133806	261.56	1	0	17.32	278.88	1/12/2025	1/12/2025	1/12/2025 14:53	1/12/2025 15:01	1/12/2025 15:01	1/12/2025 15:12	1/12/2025 15:01	payment_captured	Paid	Digital Wallet	1	0	1	approved	None	19.7	0	7.55	271.33	Mobile	Direct	SMB	Midwest	Education	USD
1368520442	855544	35573531	122.37	1	0	7.46	129.83		1/11/2025	1/11/2025 11:44	1/11/2025 11:45	1/11/2025 11:46	1/11/2025 12:00		payment_authorized	Abandoned	ACH	2	0	0	customer_abandoned	None	4.6	0	0	0	Mobile	Partner Marketplace	SMB	Midwest	Healthcare	USD
3194385377	596794	15908473	209.49	1	0	4.39	213.88	4/14/2025	4/14/2025	4/14/2025 19:42	4/14/2025 19:51	4/14/2025 19:44	4/14/2025 20:06	4/14/2025 19:55	payment_captured	Paid	ACH	2	0	1	approved	None	8.6	0	1.81	212.07	Mobile	Email Campaign	SMB	Northeast	Retail	USD
5266279899	855544	74997778	111.05	2	44.42	0.6	178.28	3/16/2024	3/13/2024	3/13/2024 2:19	3/13/2024 2:27	3/13/2024 2:38	3/13/2024 2:28	3/13/2024 2:38	payment_captured	Paid	Card	1	1	0	approved	None	22.1	0	5.47	172.81	Desktop	Email Campaign	SMB	Southwest	Retail	CAD
9681727456	431332	86201234	550.07	1	27.5	16.22	538.79		10/28/2024	10/28/2024 0:17	10/28/2024 0:20	10/28/2024 0:29	10/28/2024 0:33		payment_authorized	Pending	Card	1	0	1	pending_review	None	24.1	0	0	0	Tablet	Email Campaign	Mid-Market	Northeast	Healthcare	USD
